scope,course_code,title,cus,program_count,colleges,programs
AP,C976,Science Methods—Secondary Biology,3,1,School of Education,Master of Arts Science Education (Secondary Biological Science)
AP,C977,Science Methods—Secondary Chemistry,3,1,School of Education,Master of Arts Science Education (Secondary Chemistry)
AP,C978,Science Methods—Secondary Earth Science,3,1,School of Education,Master of Arts Science Education (Secondary Earth Science)
AP,C979,Science Methods—Secondary Physics,3,1,School of Education,Master of Arts Science Education (Secondary Physics)
AP,C992,College Geometry,2,2,School of Education,Master of Arts in Mathematics Education (Middle Grades); Master of Arts in Mathematics Education (Secondary)
AP,CQC2,Calculus II,2,1,School of Education,Master of Arts in Mathematics Education (Secondary)
AP,CUA1,Culture,3,2,School of Education,"Master of Arts, English Language Learning; Endorsement Preparation Program, English Language Learning"
AP,D016,Leadership Foundations and Ethics,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D017,School Law,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D018,Leading Inclusive Schools,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D019,Data Literacy and Evidence-Based Practices,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D022,People and Talent in Educational Leadership,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D023,School Financial Leadership,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D024,Professional Presence and Influence,2,8,Leavitt School of Health,"Master of Science, Nursing - Family Nurse Practitioner (BSN to MSN); Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner; Master of Science, Nursing - Education (BSN to MSN); Master of Science, Nursing - Leadership and Management (BSN to MSN); Master of Science, Nursing - Nursing Informatics (BSN to MSN); Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,D025,Essentials of Advanced Nursing Roles and Interprofessional,2,8,Leavitt School of Health,"Master of Science, Nursing - Family Nurse Practitioner (BSN to MSN); Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner; Master of Science, Nursing - Education (BSN to MSN); Master of Science, Nursing - Leadership and Management (BSN to MSN); Master of Science, Nursing - Nursing Informatics (BSN to MSN); Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,D026,Quality Outcomes in a Culture of Value-Based Nursing Care,2,8,Leavitt School of Health,"Master of Science, Nursing - Family Nurse Practitioner (BSN to MSN); Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner; Master of Science, Nursing - Education (BSN to MSN); Master of Science, Nursing - Leadership and Management (BSN to MSN); Master of Science, Nursing - Nursing Informatics (BSN to MSN); Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,D027,Advanced Pathopharmacological Foundations,3,6,Leavitt School of Health,"Master of Science, Nursing - Education (BSN to MSN); Master of Science, Nursing - Leadership and Management (BSN to MSN); Master of Science, Nursing - Nursing Informatics (BSN to MSN); Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,D028,Advanced Health Assessment for Patients and Populations,3,6,Leavitt School of Health,"Master of Science, Nursing - Education (BSN to MSN); Master of Science, Nursing - Leadership and Management (BSN to MSN); Master of Science, Nursing - Nursing Informatics (BSN to MSN); Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,D029,Informatics for Transforming Nursing Care,3,8,Leavitt School of Health,"Master of Science, Nursing - Family Nurse Practitioner (BSN to MSN); Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner; Master of Science, Nursing - Education (BSN to MSN); Master of Science, Nursing - Leadership and Management (BSN to MSN); Master of Science, Nursing - Nursing Informatics (BSN to MSN); Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,D030,Leadership and Management in Complex Healthcare Systems,3,8,Leavitt School of Health,"Master of Science, Nursing - Family Nurse Practitioner (BSN to MSN); Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner; Master of Science, Nursing - Education (BSN to MSN); Master of Science, Nursing - Leadership and Management (BSN to MSN); Master of Science, Nursing - Nursing Informatics (BSN to MSN); Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,D031,Advancing Evidence-Based Innovation in Nursing Practice,3,8,Leavitt School of Health,"Master of Science, Nursing - Family Nurse Practitioner (BSN to MSN); Master of Science, Nursing - Psychiatric Mental Health Nurse Practitioner; Master of Science, Nursing - Education (BSN to MSN); Master of Science, Nursing - Leadership and Management (BSN to MSN); Master of Science, Nursing - Nursing Informatics (BSN to MSN); Master of Science, Nursing - Education (RN to MSN); Master of Science, Nursing - Leadership and Management (RN to MSN); Master of Science, Nursing - Nursing Informatics (RN to MSN)"
AP,D033,Healthcare Information Systems Management,3,1,Leavitt School of Health,"Bachelor of Science, Health Information Management"
AP,D034,Systems Management and School Operations,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D035,Educational Inquiry,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D036,Practicum in Educational Leadership - Focus on Professional,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D037,Practicum in Educational Leadership - Focus on Instruction and,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D038,Educational Leadership Capstone,3,1,School of Education,"Master of Science, Educational Leadership"
AP,D072,Fundamentals for Success in Business,3,4,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Healthcare Administration"
AP,D075,Information Technology Management Essentials,3,2,School of Business,"Bachelor of Science, Information Technology Management; Bachelor of Science, Finance"
AP,D076,Finance Skills for Managers,3,3,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Information Technology Management; Bachelor of Science, Finance"
AP,D077,"Concepts in Marketing, Sales, and Customer Contact",3,10,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Business Management; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Healthcare Administration; Bachelor of Science, Project Management; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design"
AP,D078,Business Environment Applications I: Business Structures and,2,10,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Business Management; Bachelor of Science, Marketing; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Project Management; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design"
AP,D079,"Business Environment Applications II: Process, Logistics, and",2,9,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Business Management; Bachelor of Science, Marketing; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Project Management; Bachelor of Science, User Experience Design"
AP,D080,Managing in a Global Business Environment,3,10,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Business Management; Bachelor of Science, Marketing; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Project Management; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design"
AP,D081,Innovative and Strategic Thinking,3,9,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Business Management; Bachelor of Science, Marketing; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Healthcare Administration; Bachelor of Science, User Experience Design"
AP,D082,Emotional and Cultural Intelligence,3,11,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Human Resource Management; Bachelor of Science, Information Technology Management; Bachelor of Science, Business Management; Bachelor of Science, Marketing; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Healthcare Administration; Bachelor of Science, Project Management; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design"
